 degree: 0.43878706721192784 clustering: 0.21560768086726584 orbits: 0.7369316149941786 Spec: 0.4533065343431557 diameter: 1.2777385950915479
 degree: 0.4852833061348698 clustering: 0.2025927934863471 orbits: 0.7369324311392632 Spec: 0.3163634418686767 diameter: 1.2459184403408838
 degree: 0.5460991140485119 clustering: 0.18089977766759535 orbits: 0.7371533530199006 Spec: 0.175384911158053 diameter: 1.275969163698154
 degree: 0.5065786967359236 clustering: 0.13262008172622355 orbits: 0.7422771138388363 Spec: 0.07644307431148145 diameter: 1.2496824066162668
