path,f1_mean,f1_std,mmd_rbf_mean,mmd_rbf_std,precision_mean,precision_std,recall_mean,recall_std,Statistics Report
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_5-LDP_train.npy,0.11488824635774612,0.07959844767791371,0.34632773995399474,0.039377075743435595,0.34766355140186916,0.1232830374004557,0.07717391304347827,0.064250072635355,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_1-LDP_train.npy,Error
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_4-LDP_train.npy,0.0010397411133104312,0.0030626168997453284,0.6817227323073893,0.1262627110465227,0.08520249221183801,0.07313594181648622,0.10054347826086955,0.29982321902315445,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_3-LDP_train.npy,0.0005145097097493467,0.0015068959918774388,0.9154862800613046,0.026664447510372082,0.0014018691588785046,0.002141390511661607,0.0005434782608695652,0.0016304347826086953,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_2-LDP_train.npy,1e-05,0.0,0.9580902002751828,0.021885091918910093,0.0,0.0,0.0,0.0,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/DD/DD_6-LDP_train.npy,0.30879019363201554,0.09088401763333596,0.17500567436218262,0.04678354568270991,0.6580996884735202,0.0889222582962033,0.20760869565217394,0.07923607377655478,
